,date,ML,Low,High
Carapicuíba,2020-04-16,1.59,0.19,2.86
Carapicuíba,2020-04-17,1.52,0.24,2.77
Carapicuíba,2020-04-18,1.56,0.31,2.74
Carapicuíba,2020-04-19,1.49,0.33,2.63
Carapicuíba,2020-04-20,1.52,0.39,2.58
Carapicuíba,2020-04-21,1.46,0.42,2.5
Carapicuíba,2020-04-22,1.35,0.36,2.34
Carapicuíba,2020-04-23,1.32,0.37,2.2800000000000002
Carapicuíba,2020-04-24,1.35,0.42,2.2600000000000002
Carapicuíba,2020-04-25,1.27,0.35000000000000003,2.12
Carapicuíba,2020-04-26,1.35,0.5,2.22
Carapicuíba,2020-04-27,1.32,0.49,2.14
Carapicuíba,2020-04-28,1.26,0.46,2.06
Carapicuíba,2020-04-29,1.24,0.46,2.0100000000000002
Carapicuíba,2020-04-30,1.19,0.43,1.94
Carapicuíba,2020-05-01,1.1500000000000001,0.39,1.87
Cariacica,2020-03-29,2.0,0.34,6.43
Cariacica,2020-03-30,1.8800000000000001,0.38,5.01
Cariacica,2020-03-31,2.17,0.51,4.99
Cariacica,2020-04-01,1.96,0.5,4.24
Cariacica,2020-04-02,1.83,0.46,3.79
Cariacica,2020-04-03,1.73,0.46,3.52
Cariacica,2020-04-04,1.6600000000000001,0.45,3.31
Cariacica,2020-04-05,1.32,0.0,3.0300000000000002
Cariacica,2020-04-06,1.0,0.0,2.75
Cariacica,2020-04-07,1.0,0.0,2.75
Cariacica,2020-04-08,1.0,0.0,2.75
Cariacica,2020-04-09,1.3,0.0,2.94
Cariacica,2020-04-10,1.28,0.0,2.87
Cariacica,2020-04-11,1.5,0.01,2.99
Cariacica,2020-04-12,1.85,0.23,3.34
Cariacica,2020-04-13,2.29,0.78,3.68
Cariacica,2020-04-14,2.19,0.9,3.42
Cariacica,2020-04-15,2.07,0.96,3.17
Cariacica,2020-04-16,1.78,0.77,2.77
Cariacica,2020-04-17,1.6,0.66,2.5100000000000002
Cariacica,2020-04-18,1.32,0.42,2.18
Cariacica,2020-04-19,1.1,0.23,1.92
Cariacica,2020-04-20,0.85,0.06,1.6300000000000001
Cariacica,2020-04-21,0.73,0.0,1.49
Cariacica,2020-04-22,0.65,0.0,1.46
Cariacica,2020-04-23,0.75,0.0,1.57
Cariacica,2020-04-24,0.93,0.04,1.78
Cariacica,2020-04-25,1.32,0.35000000000000003,2.24
Cariacica,2020-04-26,1.67,0.76,2.54
Cariacica,2020-04-27,1.83,1.03,2.64
Cariacica,2020-04-28,1.83,1.1,2.5500000000000003
Cariacica,2020-04-29,1.77,1.12,2.44
Cariacica,2020-04-30,1.6400000000000001,1.05,2.27
Castanhal,2020-04-17,2.0,0.34,6.43
Castanhal,2020-04-18,1.8800000000000001,0.38,5.01
Castanhal,2020-04-19,2.65,0.68,5.5600000000000005
Castanhal,2020-04-20,2.48,0.74,4.64
Castanhal,2020-04-21,2.09,0.67,3.87
Castanhal,2020-04-22,2.05,0.72,3.61
Castanhal,2020-04-23,1.99,0.75,3.36
Castanhal,2020-04-24,1.8900000000000001,0.46,3.24
Castanhal,2020-04-25,1.73,0.42,2.96
Castanhal,2020-04-26,1.42,0.22,2.54
Castanhal,2020-04-27,1.29,0.19,2.39
Castanhal,2020-04-28,1.36,0.26,2.43
Castanhal,2020-04-29,1.33,0.24,2.33
Castanhal,2020-04-30,1.3,0.28,2.31
Castanhal,2020-05-01,1.35,0.36,2.34
Caucaia,2020-04-02,2.0,0.34,6.43
Caucaia,2020-04-03,2.35,0.48,5.72
Caucaia,2020-04-04,2.05,0.5,4.54
Caucaia,2020-04-05,2.17,0.61,4.33
Caucaia,2020-04-06,1.94,0.55,3.75
Caucaia,2020-04-07,1.8,0.55,3.44
Caucaia,2020-04-08,1.7,0.54,3.21
Caucaia,2020-04-09,1.44,0.01,2.86
Caucaia,2020-04-10,1.21,0.01,2.61
Caucaia,2020-04-11,1.2,0.0,2.5500000000000003
Caucaia,2020-04-12,1.19,0.0,2.5100000000000002
Caucaia,2020-04-13,1.35,0.03,2.64
Caucaia,2020-04-14,1.47,0.11,2.75
Caucaia,2020-04-15,1.68,0.29,2.92
Caucaia,2020-04-16,1.69,0.43,2.91
Caucaia,2020-04-17,1.59,0.42,2.73
Caucaia,2020-04-18,1.51,0.4,2.57
Caucaia,2020-04-19,1.52,0.49,2.5500000000000003
Caucaia,2020-04-20,1.59,0.61,2.54
Caucaia,2020-04-21,1.62,0.7000000000000001,2.49
Caucaia,2020-04-22,1.62,0.79,2.45
Caucaia,2020-04-23,1.58,0.78,2.32
Caucaia,2020-04-24,1.54,0.8,2.24
Caucaia,2020-04-25,1.47,0.79,2.15
Caucaia,2020-04-26,1.32,0.67,1.98
Caucaia,2020-04-27,1.16,0.52,1.8
Caucaia,2020-04-28,1.03,0.39,1.6600000000000001
Caucaia,2020-04-29,0.84,0.22,1.49
Caucaia,2020-04-30,0.6900000000000001,0.08,1.31
Cotia,2020-03-18,2.0,0.34,6.43
Cotia,2020-03-19,1.8800000000000001,0.38,5.01
Cotia,2020-03-20,1.8,0.38,4.45
Cotia,2020-03-25,1.74,0.4,4.13
Cotia,2020-03-26,1.69,0.37,3.85
Cotia,2020-03-27,1.8900000000000001,0.47000000000000003,3.98
Cotia,2020-03-30,2.0,0.56,3.9
Cotia,2020-03-31,2.05,0.12,3.81
Cotia,2020-04-01,1.83,0.11,3.44
Cotia,2020-04-02,1.69,0.09,3.16
Cotia,2020-04-03,1.4000000000000001,0.01,2.75
Cotia,2020-04-04,1.36,0.03,2.68
Cotia,2020-04-05,1.17,0.0,2.44
Cotia,2020-04-06,1.0,0.0,2.29
Cotia,2020-04-07,1.0,0.0,2.29
Cotia,2020-04-08,1.16,0.0,2.41
Cotia,2020-04-09,1.16,0.0,2.38
Cotia,2020-04-10,1.3,0.05,2.52
Cotia,2020-04-11,1.1400000000000001,0.0,2.3000000000000003
Cotia,2020-04-12,1.0,0.01,2.19
Cotia,2020-04-13,1.0,0.01,2.19
Cotia,2020-04-14,0.86,0.0,2.07
Cotia,2020-04-15,0.7000000000000001,0.0,1.99
Cotia,2020-04-16,0.68,0.0,2.02
Cotia,2020-04-17,0.65,0.0,2.06
Cotia,2020-04-18,0.81,0.0,2.23
Cotia,2020-04-19,1.0,0.0,2.38
Cotia,2020-04-20,1.0,0.0,2.38
Cotia,2020-04-21,1.19,0.0,2.5100000000000002
Cotia,2020-04-22,1.35,0.03,2.64
Cotia,2020-04-23,1.47,0.11,2.75
Cotia,2020-04-24,1.68,0.29,2.92
Cotia,2020-04-25,1.69,0.43,2.91
Cotia,2020-04-26,1.68,0.51,2.82
Cotia,2020-04-27,1.73,0.64,2.77
Cotia,2020-04-28,1.49,0.48,2.47
Cotia,2020-04-29,1.3800000000000001,0.41000000000000003,2.3000000000000003
Cotia,2020-04-30,1.29,0.37,2.19
Cotia,2020-05-01,1.11,0.24,1.99
Criciúma,2020-04-23,2.0,0.34,6.43
Criciúma,2020-04-24,1.8800000000000001,0.38,5.01
Criciúma,2020-04-25,4.49,1.68,7.32
Criciúma,2020-04-26,3.58,1.76,5.37
Criciúma,2020-04-27,3.0,1.6500000000000001,4.33
Criciúma,2020-04-28,2.47,1.4000000000000001,3.56
Criciúma,2020-04-29,2.02,1.11,2.96
Criciúma,2020-04-30,1.6400000000000001,0.72,2.5500000000000003
Criciúma,2020-05-01,1.36,0.49,2.23
Cuiabá,2020-03-20,2.0,0.34,6.43
Cuiabá,2020-03-23,1.8,0.38,4.45
Cuiabá,2020-03-24,1.69,0.37,3.85
Cuiabá,2020-03-25,1.61,0.41000000000000003,3.56
Cuiabá,2020-03-26,1.55,0.38,3.29
Cuiabá,2020-03-27,1.5,0.39,3.13
Cuiabá,2020-03-30,1.61,0.46,3.17
Cuiabá,2020-03-31,1.26,0.0,2.81
Cuiabá,2020-04-01,1.47,0.01,2.92
Cuiabá,2020-04-02,1.42,0.0,2.79
Cuiabá,2020-04-03,1.56,0.08,2.9
Cuiabá,2020-04-04,1.33,0.03,2.6
Cuiabá,2020-04-05,1.31,0.04,2.54
Cuiabá,2020-04-06,1.1500000000000001,0.01,2.34
Cuiabá,2020-04-07,1.1400000000000001,0.0,2.3000000000000003
Cuiabá,2020-04-08,1.0,0.01,2.19
Cuiabá,2020-04-09,1.0,0.01,2.19
Cuiabá,2020-04-10,0.86,0.0,2.07
Cuiabá,2020-04-11,1.0,0.0,2.2
Cuiabá,2020-04-12,1.0,0.0,2.2
Cuiabá,2020-04-13,1.0,0.0,2.2
Cuiabá,2020-04-14,1.0,0.0,2.2
Cuiabá,2020-04-15,1.0,0.0,2.2
Cuiabá,2020-04-16,1.0,0.0,2.2
Cuiabá,2020-04-17,1.0,0.0,2.2
Cuiabá,2020-04-18,0.85,0.0,2.09
Cuiabá,2020-04-19,0.85,0.0,2.11
Cuiabá,2020-04-20,0.84,0.0,2.13
Cuiabá,2020-04-21,1.0,0.0,2.27
Cuiabá,2020-04-22,1.16,0.0,2.38
Cuiabá,2020-04-23,1.3,0.05,2.52
Cuiabá,2020-04-24,1.28,0.06,2.47
Cuiabá,2020-04-25,1.26,0.03,2.38
Cuiabá,2020-04-26,1.12,0.0,2.21
Cuiabá,2020-04-27,1.0,0.0,2.1
Cuiabá,2020-04-28,0.75,0.0,1.92
Cuiabá,2020-04-29,0.59,0.0,1.86
Cuiabá,2020-04-30,0.55,0.0,1.8900000000000001
Curitiba,2020-03-13,2.0,0.34,6.43
Curitiba,2020-03-16,1.8800000000000001,0.38,5.01
Curitiba,2020-03-17,2.65,0.68,5.5600000000000005
Curitiba,2020-03-18,2.48,0.74,4.64
Curitiba,2020-03-19,2.3000000000000003,0.76,4.05
Curitiba,2020-03-20,2.0,0.7000000000000001,3.5100000000000002
Curitiba,2020-03-21,1.83,0.67,3.19
Curitiba,2020-03-22,1.62,0.23,2.95
Curitiba,2020-03-23,1.6600000000000001,0.33,2.93
Curitiba,2020-03-24,1.46,0.22,2.62
Curitiba,2020-03-25,1.41,0.24,2.54
Curitiba,2020-03-26,1.19,0.12,2.25
Curitiba,2020-03-27,1.09,0.08,2.12
Curitiba,2020-03-28,1.0,0.01,1.96
Curitiba,2020-03-29,0.91,0.0,1.8800000000000001
Curitiba,2020-03-30,0.91,0.0,1.8900000000000001
Curitiba,2020-03-31,0.9,0.0,1.9000000000000001
Curitiba,2020-04-01,1.19,0.12,2.25
Curitiba,2020-04-02,1.52,0.39,2.58
Curitiba,2020-04-03,1.74,0.68,2.72
Curitiba,2020-04-04,1.8,0.87,2.73
Curitiba,2020-04-05,1.6600000000000001,0.81,2.52
Curitiba,2020-04-06,1.57,0.77,2.36
Curitiba,2020-04-07,1.43,0.67,2.18
Curitiba,2020-04-08,1.28,0.54,1.99
Curitiba,2020-04-09,1.23,0.52,1.93
Curitiba,2020-04-10,1.1300000000000001,0.44,1.83
Curitiba,2020-04-11,1.0,0.3,1.67
Curitiba,2020-04-12,0.91,0.23,1.6
Curitiba,2020-04-13,0.74,0.09,1.41
Curitiba,2020-04-14,0.72,0.06,1.3900000000000001
Curitiba,2020-04-15,0.62,0.0,1.27
Curitiba,2020-04-16,0.53,0.0,1.24
Curitiba,2020-04-17,0.5700000000000001,0.0,1.31
Curitiba,2020-04-18,0.63,0.0,1.4000000000000001
Curitiba,2020-04-19,0.8300000000000001,0.03,1.6300000000000001
Curitiba,2020-04-20,0.9400000000000001,0.09,1.79
Curitiba,2020-04-21,0.9400000000000001,0.1,1.81
Curitiba,2020-04-22,0.9400000000000001,0.07,1.78
Curitiba,2020-04-23,0.88,0.03,1.7
Curitiba,2020-04-24,0.74,0.01,1.59
Curitiba,2020-04-25,0.72,0.0,1.59
Curitiba,2020-04-26,0.7000000000000001,0.0,1.61
Curitiba,2020-04-27,0.92,0.01,1.82
Curitiba,2020-04-28,1.08,0.11,2.05
Curitiba,2020-04-29,1.1500000000000001,0.17,2.14
Curitiba,2020-04-30,1.22,0.23,2.2
Diadema,2020-03-27,2.0,0.34,6.43
Diadema,2020-03-30,1.52,0.29,3.97
Diadema,2020-03-31,1.74,0.4,4.13
Diadema,2020-04-01,1.8900000000000001,0.47000000000000003,3.98
Diadema,2020-04-02,1.94,0.55,3.75
Diadema,2020-04-03,1.77,0.55,3.36
Diadema,2020-04-04,1.79,0.6,3.22
Diadema,2020-04-05,1.53,0.09,2.86
Diadema,2020-04-06,1.76,0.32,3.08
Diadema,2020-04-07,1.52,0.24,2.77
Diadema,2020-04-08,1.46,0.22,2.62
Diadema,2020-04-09,1.31,0.17,2.43
Diadema,2020-04-10,1.2,0.12,2.27
Diadema,2020-04-11,0.9,0.0,1.9000000000000001
Diadema,2020-04-12,1.0,0.02,2.0100000000000002
Diadema,2020-04-13,1.0,0.02,2.0100000000000002
Diadema,2020-04-14,1.19,0.12,2.25
Diadema,2020-04-15,1.27,0.19,2.33
Diadema,2020-04-16,1.25,0.2,2.29
Diadema,2020-04-17,1.24,0.21,2.25
Diadema,2020-04-18,1.3,0.26,2.27
Diadema,2020-04-19,1.07,0.11,1.99
Diadema,2020-04-20,1.0,0.08,1.9100000000000001
Diadema,2020-04-21,0.86,0.01,1.73
Diadema,2020-04-22,0.78,0.0,1.67
Diadema,2020-04-23,0.84,0.01,1.76
Diadema,2020-04-24,1.0,0.04,1.93
Diadema,2020-04-25,1.31,0.25,2.29
Diadema,2020-04-26,1.74,0.75,2.7
Diadema,2020-04-27,1.83,0.9400000000000001,2.7
Diadema,2020-04-28,1.8900000000000001,1.11,2.69
Diadema,2020-04-29,1.76,1.04,2.47
Diadema,2020-04-30,1.61,0.96,2.29
Diadema,2020-05-01,1.51,0.89,2.14
Duque de Caxias,2020-03-24,2.0,0.34,6.43
Duque de Caxias,2020-03-25,1.8800000000000001,0.38,5.01
Duque de Caxias,2020-03-26,1.8,0.38,4.45
Duque de Caxias,2020-03-27,1.74,0.4,4.13
Duque de Caxias,2020-03-28,1.69,0.37,3.85
Duque de Caxias,2020-03-29,1.6400000000000001,0.4,3.7
Duque de Caxias,2020-03-30,1.61,0.41000000000000003,3.56
Duque de Caxias,2020-03-31,1.0,0.0,3.35
Duque de Caxias,2020-04-01,1.0,0.0,3.35
Duque de Caxias,2020-04-02,1.53,0.0,3.66
Duque de Caxias,2020-04-03,1.47,0.0,3.49
Duque de Caxias,2020-04-04,2.15,0.14,3.99
Duque de Caxias,2020-04-05,2.15,0.28,3.85
Duque de Caxias,2020-04-06,2.09,0.36,3.6
Duque de Caxias,2020-04-07,2.0100000000000002,0.48,3.41
Duque de Caxias,2020-04-08,1.92,0.56,3.21
Duque de Caxias,2020-04-09,1.75,0.49,2.9
Duque de Caxias,2020-04-10,1.6300000000000001,0.46,2.69
Duque de Caxias,2020-04-11,1.4000000000000001,0.33,2.42
Duque de Caxias,2020-04-12,1.36,0.35000000000000003,2.36
Duque de Caxias,2020-04-13,1.33,0.34,2.27
Duque de Caxias,2020-04-14,1.31,0.37,2.24
Duque de Caxias,2020-04-15,1.34,0.43,2.24
Duque de Caxias,2020-04-16,1.31,0.43,2.17
Duque de Caxias,2020-04-17,1.3800000000000001,0.53,2.2
Duque de Caxias,2020-04-18,1.35,0.54,2.14
Duque de Caxias,2020-04-19,1.2,0.4,1.95
Duque de Caxias,2020-04-20,1.16,0.39,1.9100000000000001
Duque de Caxias,2020-04-21,1.08,0.33,1.83
Duque de Caxias,2020-04-22,1.0,0.25,1.73
Duque de Caxias,2020-04-23,1.04,0.3,1.79
Duque de Caxias,2020-04-24,1.04,0.3,1.78
Duque de Caxias,2020-04-25,1.11,0.36,1.83
Duque de Caxias,2020-04-26,1.21,0.5,1.95
Duque de Caxias,2020-04-27,1.23,0.54,1.95
Duque de Caxias,2020-04-28,1.28,0.6,1.96
Duque de Caxias,2020-04-29,1.29,0.63,1.94
Duque de Caxias,2020-04-30,1.27,0.64,1.9100000000000001
Embu das Artes,2020-03-26,2.0,0.34,6.43
Embu das Artes,2020-03-27,1.8800000000000001,0.38,5.01
Embu das Artes,2020-03-30,2.17,0.51,4.99
Embu das Artes,2020-03-31,2.2800000000000002,0.61,4.59
Embu das Artes,2020-04-01,2.0,0.56,3.9
Embu das Artes,2020-04-02,1.84,0.55,3.5300000000000002
Embu das Artes,2020-04-03,1.73,0.51,3.24
Embu das Artes,2020-04-04,1.24,0.0,2.75
Embu das Artes,2020-04-05,1.23,0.0,2.69
Embu das Artes,2020-04-06,1.0,0.0,2.49
Embu das Artes,2020-04-07,0.77,0.0,2.35
Embu das Artes,2020-04-08,0.76,0.0,2.38
Embu das Artes,2020-04-09,0.74,0.0,2.42
Embu das Artes,2020-04-10,0.72,0.0,2.46
Embu das Artes,2020-04-11,1.0,0.0,2.69
Embu das Artes,2020-04-12,1.0,0.0,2.69
Embu das Artes,2020-04-13,1.0,0.0,2.69
Embu das Artes,2020-04-14,1.28,0.0,2.87
Embu das Artes,2020-04-15,1.5,0.01,2.99
Embu das Artes,2020-04-16,1.44,0.01,2.86
Embu das Artes,2020-04-17,1.4000000000000001,0.01,2.75
Embu das Artes,2020-04-18,1.19,0.0,2.5100000000000002
Embu das Artes,2020-04-19,1.0,0.0,2.35
Embu das Artes,2020-04-20,1.0,0.0,2.35
Embu das Artes,2020-04-21,0.81,0.0,2.23
Embu das Artes,2020-04-22,0.8,0.0,2.25
Embu das Artes,2020-04-23,1.0,0.0,2.42
Embu das Artes,2020-04-24,1.0,0.0,2.42
Embu das Artes,2020-04-25,1.3800000000000001,0.01,2.7
Embu das Artes,2020-04-26,1.67,0.22,3.0300000000000002
Embu das Artes,2020-04-27,1.7,0.29,2.96
Embu das Artes,2020-04-28,1.71,0.43,2.94
Embu das Artes,2020-04-29,1.6,0.4,2.73
Embu das Artes,2020-04-30,1.52,0.39,2.58
Embu das Artes,2020-05-01,1.46,0.42,2.5
Florianópolis,2020-03-26,2.0,0.34,6.43
Florianópolis,2020-03-27,1.8800000000000001,0.38,5.01
Florianópolis,2020-03-30,2.17,0.51,4.99
Florianópolis,2020-03-31,2.2800000000000002,0.61,4.59
Florianópolis,2020-04-01,2.0,0.56,3.9
Florianópolis,2020-04-02,1.84,0.55,3.5300000000000002
Florianópolis,2020-04-03,1.73,0.51,3.24
Florianópolis,2020-04-04,1.24,0.0,2.75
Florianópolis,2020-04-05,1.23,0.0,2.69
Florianópolis,2020-04-06,1.0,0.0,2.49
Florianópolis,2020-04-07,0.77,0.0,2.35
Florianópolis,2020-04-08,0.76,0.0,2.38
Florianópolis,2020-04-09,0.74,0.0,2.42
Florianópolis,2020-04-10,0.72,0.0,2.46
Florianópolis,2020-04-11,1.0,0.0,2.69
Florianópolis,2020-04-12,1.0,0.0,2.69
Florianópolis,2020-04-13,1.0,0.0,2.69
Florianópolis,2020-04-14,1.28,0.0,2.87
Florianópolis,2020-04-15,1.5,0.01,2.99
Florianópolis,2020-04-16,1.44,0.01,2.86
Florianópolis,2020-04-17,1.4000000000000001,0.01,2.75
Florianópolis,2020-04-18,1.19,0.0,2.5100000000000002
Florianópolis,2020-04-19,1.0,0.0,2.35
Florianópolis,2020-04-20,1.0,0.0,2.35
Florianópolis,2020-04-21,0.81,0.0,2.23
Florianópolis,2020-04-22,0.8,0.0,2.25
Florianópolis,2020-04-23,1.0,0.0,2.42
Florianópolis,2020-04-24,1.0,0.0,2.42
Florianópolis,2020-04-25,1.3800000000000001,0.01,2.7
Florianópolis,2020-04-26,1.67,0.22,3.0300000000000002
Florianópolis,2020-04-27,1.7,0.29,2.96
Florianópolis,2020-04-28,1.71,0.43,2.94
Florianópolis,2020-04-29,1.6,0.4,2.73
Florianópolis,2020-04-30,1.52,0.39,2.58
Florianópolis,2020-05-01,1.46,0.42,2.5
Fortaleza,2020-03-16,2.0,0.34,6.43
Fortaleza,2020-03-17,1.98,0.61,3.59
Fortaleza,2020-03-18,2.09,0.93,3.3000000000000003
Fortaleza,2020-03-20,1.97,1.04,2.96
Fortaleza,2020-03-21,1.83,1.04,2.66
Fortaleza,2020-03-22,1.73,1.04,2.45
Fortaleza,2020-03-23,1.58,0.97,2.23
Fortaleza,2020-03-24,1.45,0.84,2.05
Fortaleza,2020-03-25,1.36,0.79,1.95
Fortaleza,2020-03-26,1.25,0.6900000000000001,1.81
Fortaleza,2020-03-27,1.18,0.64,1.74
Fortaleza,2020-03-28,1.1,0.5700000000000001,1.6600000000000001
Fortaleza,2020-03-29,1.02,0.48,1.56
Fortaleza,2020-03-30,1.09,0.56,1.6300000000000001
Fortaleza,2020-03-31,1.23,0.72,1.76
Fortaleza,2020-04-01,1.4000000000000001,0.91,1.9000000000000001
Fortaleza,2020-04-02,1.6300000000000001,1.18,2.1
Fortaleza,2020-04-03,1.7,1.29,2.13
Fortaleza,2020-04-04,1.73,1.36,2.13
Fortaleza,2020-04-05,1.72,1.3800000000000001,2.08
Fortaleza,2020-04-06,1.6,1.28,1.93
Fortaleza,2020-04-07,1.47,1.17,1.78
Fortaleza,2020-04-08,1.33,1.04,1.6300000000000001
Fortaleza,2020-04-09,1.1300000000000001,0.85,1.43
Fortaleza,2020-04-10,1.04,0.77,1.35
Fortaleza,2020-04-11,0.97,0.6900000000000001,1.27
Fortaleza,2020-04-12,0.9400000000000001,0.64,1.22
Fortaleza,2020-04-13,0.98,0.6900000000000001,1.27
Fortaleza,2020-04-14,1.07,0.79,1.37
Fortaleza,2020-04-15,1.2,0.92,1.48
Fortaleza,2020-04-16,1.34,1.07,1.61
Fortaleza,2020-04-17,1.37,1.12,1.6400000000000001
Fortaleza,2020-04-18,1.37,1.12,1.61
Fortaleza,2020-04-19,1.33,1.09,1.56
Fortaleza,2020-04-20,1.35,1.12,1.57
Fortaleza,2020-04-21,1.35,1.1400000000000001,1.58
Fortaleza,2020-04-22,1.3900000000000001,1.18,1.59
Fortaleza,2020-04-23,1.45,1.25,1.6400000000000001
Fortaleza,2020-04-24,1.45,1.27,1.6400000000000001
Fortaleza,2020-04-25,1.4000000000000001,1.23,1.58
Fortaleza,2020-04-26,1.32,1.1500000000000001,1.49
Fortaleza,2020-04-27,1.18,1.02,1.35
Fortaleza,2020-04-28,1.08,0.92,1.25
Fortaleza,2020-04-29,0.9500000000000001,0.78,1.11
Fortaleza,2020-04-30,0.8200000000000001,0.65,0.99
Franco da Rocha,2020-03-31,2.0,0.34,6.43
Franco da Rocha,2020-04-01,1.8800000000000001,0.38,5.01
Franco da Rocha,2020-04-02,1.8,0.38,4.45
Franco da Rocha,2020-04-03,1.74,0.4,4.13
Franco da Rocha,2020-04-04,1.69,0.37,3.85
Franco da Rocha,2020-04-05,1.6400000000000001,0.4,3.7
Franco da Rocha,2020-04-06,1.83,0.46,3.79
Franco da Rocha,2020-04-07,1.47,0.0,3.49
Franco da Rocha,2020-04-08,1.42,0.0,3.34
Franco da Rocha,2020-04-09,1.3800000000000001,0.0,3.22
Franco da Rocha,2020-04-10,1.35,0.0,3.12
Franco da Rocha,2020-04-11,1.32,0.0,3.0300000000000002
Franco da Rocha,2020-04-12,1.3,0.0,2.94
Franco da Rocha,2020-04-13,1.53,0.0,3.0500000000000003
Franco da Rocha,2020-04-14,1.69,0.09,3.16
Franco da Rocha,2020-04-15,1.93,0.36,3.39
Franco da Rocha,2020-04-16,1.76,0.32,3.08
Franco da Rocha,2020-04-17,1.6400000000000001,0.32,2.88
Franco da Rocha,2020-04-18,1.44,0.2,2.57
Franco da Rocha,2020-04-19,1.21,0.09,2.27
Franco da Rocha,2020-04-20,0.9,0.0,1.92
Franco da Rocha,2020-04-21,0.79,0.0,1.85
Franco da Rocha,2020-04-22,0.66,0.0,1.79
Franco da Rocha,2020-04-23,0.76,0.0,1.9100000000000001
Franco da Rocha,2020-04-24,1.0,0.0,2.12
Franco da Rocha,2020-04-25,1.36,0.15,2.5300000000000002
Franco da Rocha,2020-04-26,1.53,0.33,2.71
Franco da Rocha,2020-04-27,1.56,0.41000000000000003,2.67
Franco da Rocha,2020-04-28,1.41,0.34,2.47
Franco da Rocha,2020-04-29,1.3,0.28,2.31
Franco da Rocha,2020-04-30,1.28,0.29,2.2600000000000002
Franco da Rocha,2020-05-01,1.1300000000000001,0.18,2.06
Goiânia,2020-03-13,2.0,0.34,6.43
Goiânia,2020-03-14,1.8800000000000001,0.38,5.01
Goiânia,2020-03-15,1.8,0.38,4.45
Goiânia,2020-03-16,1.74,0.4,4.13
Goiânia,2020-03-17,1.69,0.37,3.85
Goiânia,2020-03-18,1.6400000000000001,0.4,3.7
Goiânia,2020-03-19,1.61,0.41000000000000003,3.56
Goiânia,2020-03-20,1.53,0.0,3.66
Goiânia,2020-03-22,1.47,0.0,3.49
Goiânia,2020-03-23,1.42,0.0,3.34
Goiânia,2020-03-24,1.3800000000000001,0.0,3.22
Goiânia,2020-03-25,1.67,0.01,3.35
Goiânia,2020-03-26,1.83,0.11,3.44
Goiânia,2020-03-27,1.69,0.09,3.16
Goiânia,2020-03-28,1.4000000000000001,0.01,2.75
Goiânia,2020-03-29,1.36,0.03,2.68
Goiânia,2020-03-30,1.17,0.0,2.44
Goiânia,2020-03-31,1.16,0.0,2.41
Goiânia,2020-04-01,1.16,0.0,2.38
Goiânia,2020-04-02,1.1500000000000001,0.0,2.35
Goiânia,2020-04-03,1.29,0.06,2.5
Goiânia,2020-04-04,1.3900000000000001,0.15,2.62
Goiânia,2020-04-05,1.36,0.15,2.5300000000000002
Goiânia,2020-04-06,1.43,0.24,2.59
Goiânia,2020-04-07,1.3900000000000001,0.23,2.48
Goiânia,2020-04-08,1.36,0.26,2.43
Goiânia,2020-04-09,1.33,0.24,2.33
Goiânia,2020-04-10,1.23,0.22,2.23
Goiânia,2020-04-11,1.22,0.23,2.2
Goiânia,2020-04-12,1.27,0.29,2.23
Goiânia,2020-04-13,1.3800000000000001,0.41000000000000003,2.3000000000000003
Goiânia,2020-04-14,1.34,0.43,2.25
Goiânia,2020-04-15,1.37,0.49,2.24
Goiânia,2020-04-16,1.29,0.43,2.11
Goiânia,2020-04-17,1.23,0.4,2.0300000000000002
Goiânia,2020-04-18,1.1300000000000001,0.31,1.9000000000000001
Goiânia,2020-04-19,1.04,0.26,1.83
Goiânia,2020-04-20,0.87,0.12,1.6300000000000001
Goiânia,2020-04-21,0.8200000000000001,0.06,1.55
Goiânia,2020-04-22,0.62,0.0,1.35
Goiânia,2020-04-23,0.79,0.03,1.56
Goiânia,2020-04-24,1.1,0.24,1.95
Goiânia,2020-04-25,1.44,0.5700000000000001,2.25
Goiânia,2020-04-26,1.6,0.8200000000000001,2.39
Goiânia,2020-04-27,1.72,1.0,2.43
Goiânia,2020-04-28,1.67,1.02,2.34
Goiânia,2020-04-29,1.6400000000000001,1.05,2.27
Goiânia,2020-04-30,1.45,0.88,2.0300000000000002
Guarujá,2020-04-05,2.0,0.34,6.43
Guarujá,2020-04-06,1.8800000000000001,0.38,5.01
Guarujá,2020-04-07,1.8,0.38,4.45
Guarujá,2020-04-08,1.74,0.4,4.13
Guarujá,2020-04-09,1.69,0.37,3.85
Guarujá,2020-04-10,1.6400000000000001,0.4,3.7
Guarujá,2020-04-11,1.61,0.41000000000000003,3.56
Guarujá,2020-04-12,1.0,0.0,3.35
Guarujá,2020-04-13,1.53,0.0,3.66
Guarujá,2020-04-14,1.8900000000000001,0.01,3.7800000000000002
Guarujá,2020-04-15,2.35,0.33,4.17
Guarujá,2020-04-16,2.43,0.64,4.07
Guarujá,2020-04-17,2.2,0.66,3.64
Guarujá,2020-04-18,2.04,0.6900000000000001,3.33
Guarujá,2020-04-19,1.73,0.52,2.91
Guarujá,2020-04-20,1.45,0.33,2.54
Guarujá,2020-04-21,1.33,0.24,2.33
Guarujá,2020-04-22,1.1500000000000001,0.16,2.14
Guarujá,2020-04-23,1.1500000000000001,0.15,2.1
Guarujá,2020-04-24,1.1400000000000001,0.18,2.11
